timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Connect
1659517969308,261,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,261,136
1659517969308,335,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,335,133
1659517969311,353,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,353,130
1659517969308,373,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,373,130
1659517969311,374,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,374,127
1659517969310,395,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,395,139
1659517969313,399,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,399,136
1659517969310,413,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,413,139
1659517969312,412,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,412,140
1659517969310,443,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,443,151
1659517969311,443,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,443,157
1659517969308,473,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,473,158
1659517969310,510,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,510,152
1659517969310,510,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,510,152
1659517969570,321,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,321,0
1659517969681,240,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,240,0
1659517969643,343,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,343,0
1659517969685,312,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,312,0
1659517969664,367,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,367,0
1659517969753,278,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,278,0
1659517969724,309,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,309,0
1659517969723,312,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,312,0
1659517969754,286,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,286,0
1659517969705,344,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,344,0
1659517969712,365,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,365,0
1659517969821,272,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,272,0
1659517969821,272,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,272,0
1659517969781,322,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,322,0
1659517969986,367,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,367,0
1659517969891,528,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,528,0
1659517969921,498,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,498,0
1659517970033,391,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,391,0
1659517970031,401,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,401,0
1659517969997,455,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,455,0
1659517970035,425,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,425,0
1659517970040,431,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,431,0
1659517970049,423,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,423,0
1659517970031,444,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,444,0
1659517970352,155,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,155,0
1659517970103,423,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,423,0
1659517970418,129,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,129,0
1659517970093,475,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,475,0
1659517970077,507,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,507,0
1659517970418,186,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,186,0
1659517970423,183,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,183,0
1659517970470,142,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,142,0
1659517970431,191,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,191,0
1659517970459,174,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,174,0
1659517970451,193,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,193,0
1659517970474,175,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,175,0
1659517970471,190,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,190,0
1659517970093,569,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,569,0
1659517970525,140,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,140,0
1659517970567,99,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,99,0
1659517970583,92,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,92,0
1659517970508,185,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,185,118
1659517970662,51,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,51,0
1659517970547,175,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,175,120
1659517970693,51,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,51,0
1659517970723,84,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,84,0
1659517970604,275,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,275,119
1659517970606,274,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,274,119
1659517970644,278,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,278,117
1659517970623,304,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,304,117
1659517970666,267,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,267,116
1659517970649,285,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,285,121
1659517970634,311,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,311,120
1659517970665,295,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,295,118
1659517970661,317,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,317,119
1659517970675,307,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,307,128
1659517970880,178,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,178,0
1659517970807,264,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,264,0
1659517970879,206,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,206,0
1659517970744,347,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,347,0
1659517970927,175,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,175,0
1659517970613,493,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,493,123
1659517970922,201,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,201,0
1659517970960,186,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,186,0
1659517970933,213,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,213,0
1659517970934,217,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,217,0
1659517970946,205,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,205,0
1659517971071,131,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,131,0
1659517970978,242,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,242,0
1659517970982,256,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,256,0
1659517971091,153,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,153,0
1659517971058,224,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,224,0
1659517970713,574,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,574,381
1659517971106,227,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,227,0
1659517971085,322,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,322,0
1659517971283,156,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,156,0
1659517971123,342,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,342,0
1659517971102,391,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,391,0
1659517971287,246,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,246,0
1659517971202,331,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,331,117
1659517971146,419,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,419,0
1659517971151,415,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,415,0
1659517971151,415,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,415,0
1659517971146,420,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,420,0
1659517971245,322,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,322,116
1659517971407,178,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,178,0
1659517971220,375,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,375,0
1659517971238,357,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,357,0
1659517971465,165,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,165,0
1659517971493,150,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,150,0
1659517971333,352,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,352,0
1659517971566,149,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,149,0
1659517971566,158,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,158,0
1659517971566,183,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,183,0
1659517971565,204,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,204,0
1659517971595,183,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,183,0
1659517971595,187,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,187,0
1659517971533,255,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,255,0
1659517971567,246,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,246,0
1659517971685,143,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,143,0
1659517971439,401,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,401,130
1659517971533,329,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,329,0
1659517971585,295,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,295,120
1659517971630,283,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,283,122
1659517971644,345,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,345,125
1659517971715,319,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,319,117
1659517971862,202,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,202,0
1659517971783,313,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,313,116
1659517971769,328,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,328,122
1659517971724,387,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,387,117
1659517971840,272,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,272,0
1659517971750,380,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,380,118
1659517971788,350,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,350,0
1659517971880,269,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,269,0
1659517971913,243,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,243,0
1659517971813,344,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,344,0
1659517971828,342,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,342,123
1659517971778,413,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,413,120
1659517971989,214,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,214,0
1659517972130,146,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,146,0
1659517972096,180,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,180,0
1659517972034,260,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,260,0
1659517972139,163,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,163,0
1659517972097,222,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,222,0
1659517972157,213,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,213,0
1659517972170,221,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,221,0
1659517972064,339,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,339,119
1659517972111,304,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,304,0
1659517972112,304,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,304,0
1659517972149,322,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,322,0
1659517972156,323,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,323,0
1659517972191,346,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,346,0
1659517972417,212,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,212,0
1659517972403,242,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,242,0
1659517972479,205,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,205,0
1659517972277,414,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,414,0
1659517972303,406,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,406,120
1659517972295,419,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,419,0
1659517972319,395,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,395,0
1659517972277,446,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,446,0
1659517972370,363,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,363,124
1659517972203,532,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,532,0
1659517972471,268,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,268,0
1659517972415,338,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,338,0
1659517972391,404,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,404,0
1659517972691,104,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,104,0
1659517972714,124,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,124,0
1659517972645,234,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,234,0
1659517972723,163,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,163,0
1659517972735,154,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,154,0
1659517972537,359,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,2579,123,14,14,https://swapi.dev/api/films/1/,359,0
1659517972714,183,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,183,0
1659517972709,192,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,192,0
1659517972795,114,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,114,0
1659517972753,160,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,160,0
1659517972733,181,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,986,124,14,14,https://swapi.dev/api/people/1/,181,0
1659517972630,291,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,291,128
1659517972879,73,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,73,0
1659517972684,275,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,275,117
1659517972896,79,GET_starships,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,924,127,14,14,https://swapi.dev/api/starships/9/,79,0
1659517972740,235,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,1176,125,14,14,https://swapi.dev/api/planets/1/,235,136
